facility_code,facility_name,lga,report_month,report_quarter,indicator_code,indicator_name,domain,numerator,denominator,indicator_value,unit,target_value,direction,met_target,gap_vs_target
CH-011,Kubwa Cottage Hospital,Bwari,2025-07,2025-Q3,IMM,Immunisation completion,Child health,40.0,56.1,71.3,percent,80,higher_is_better,False,-8.7
CH-011,Kubwa Cottage Hospital,Bwari,2025-08,2025-Q3,IMM,Immunisation completion,Child health,36.0,56.1,64.2,percent,80,higher_is_better,False,-15.8
CH-011,Kubwa Cottage Hospital,Bwari,2025-09,2025-Q3,IMM,Immunisation completion,Child health,37.0,56.1,66.0,percent,80,higher_is_better,False,-14.0
CH-011,Kubwa Cottage Hospital,Bwari,2025-10,2025-Q4,IMM,Immunisation completion,Child health,45.0,56.1,80.2,percent,80,higher_is_better,True,0.2
CH-011,Kubwa Cottage Hospital,Bwari,2025-11,2025-Q4,IMM,Immunisation completion,Child health,47.0,56.1,83.8,percent,80,higher_is_better,True,3.8
CH-011,Kubwa Cottage Hospital,Bwari,2025-12,2025-Q4,IMM,Immunisation completion,Child health,45.0,56.1,80.2,percent,80,higher_is_better,True,0.2
CH-011,Kubwa Cottage Hospital,Bwari,2026-01,2026-Q1,IMM,Immunisation completion,Child health,44.0,56.1,78.4,percent,80,higher_is_better,False,-1.6
CH-011,Kubwa Cottage Hospital,Bwari,2026-02,2026-Q1,IMM,Immunisation completion,Child health,58.0,56.1,103.4,percent,80,higher_is_better,True,23.4
CH-011,Kubwa Cottage Hospital,Bwari,2026-03,2026-Q1,IMM,Immunisation completion,Child health,48.0,56.1,85.6,percent,80,higher_is_better,True,5.6
CH-011,Kubwa Cottage Hospital,Bwari,2026-04,2026-Q2,IMM,Immunisation completion,Child health,43.0,56.1,76.6,percent,80,higher_is_better,False,-3.4
CH-011,Kubwa Cottage Hospital,Bwari,2026-05,2026-Q2,IMM,Immunisation completion,Child health,50.0,56.1,89.1,percent,80,higher_is_better,True,9.1
CH-011,Kubwa Cottage Hospital,Bwari,2026-06,2026-Q2,IMM,Immunisation completion,Child health,38.0,56.1,67.7,percent,80,higher_is_better,False,-12.3
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-07,2024-Q3,IMM,Immunisation completion,Child health,55.0,72.0,76.4,percent,80,higher_is_better,False,-3.6
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-08,2024-Q3,IMM,Immunisation completion,Child health,47.0,72.0,65.3,percent,80,higher_is_better,False,-14.7
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-09,2024-Q3,IMM,Immunisation completion,Child health,57.0,72.0,79.2,percent,80,higher_is_better,False,-0.8
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-10,2024-Q4,IMM,Immunisation completion,Child health,56.0,72.0,77.8,percent,80,higher_is_better,False,-2.2
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-11,2024-Q4,IMM,Immunisation completion,Child health,78.0,72.0,108.3,percent,80,higher_is_better,True,28.3
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-12,2024-Q4,IMM,Immunisation completion,Child health,68.0,72.0,94.4,percent,80,higher_is_better,True,14.4
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-01,2025-Q1,IMM,Immunisation completion,Child health,70.0,72.0,97.2,percent,80,higher_is_better,True,17.2
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-02,2025-Q1,IMM,Immunisation completion,Child health,67.0,72.0,93.1,percent,80,higher_is_better,True,13.1
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-03,2025-Q1,IMM,Immunisation completion,Child health,61.0,72.0,84.7,percent,80,higher_is_better,True,4.7
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-04,2025-Q2,IMM,Immunisation completion,Child health,64.0,72.0,88.9,percent,80,higher_is_better,True,8.9
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-05,2025-Q2,IMM,Immunisation completion,Child health,61.0,72.0,84.7,percent,80,higher_is_better,True,4.7
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-06,2025-Q2,IMM,Immunisation completion,Child health,58.0,72.0,80.6,percent,80,higher_is_better,True,0.6
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-07,2025-Q3,IMM,Immunisation completion,Child health,55.0,72.0,76.4,percent,80,higher_is_better,False,-3.6
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-08,2025-Q3,IMM,Immunisation completion,Child health,55.0,72.0,76.4,percent,80,higher_is_better,False,-3.6
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-09,2025-Q3,IMM,Immunisation completion,Child health,51.0,72.0,70.8,percent,80,higher_is_better,False,-9.2
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-10,2025-Q4,IMM,Immunisation completion,Child health,58.0,72.0,80.6,percent,80,higher_is_better,True,0.6
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-11,2025-Q4,IMM,Immunisation completion,Child health,64.0,72.0,88.9,percent,80,higher_is_better,True,8.9
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-12,2025-Q4,IMM,Immunisation completion,Child health,68.0,72.0,94.4,percent,80,higher_is_better,True,14.4
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-01,2026-Q1,IMM,Immunisation completion,Child health,66.0,72.0,91.7,percent,80,higher_is_better,True,11.7
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-02,2026-Q1,IMM,Immunisation completion,Child health,63.0,72.0,87.5,percent,80,higher_is_better,True,7.5
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-03,2026-Q1,IMM,Immunisation completion,Child health,62.0,72.0,86.1,percent,80,higher_is_better,True,6.1
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-04,2026-Q2,IMM,Immunisation completion,Child health,57.0,72.0,79.2,percent,80,higher_is_better,False,-0.8
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-05,2026-Q2,IMM,Immunisation completion,Child health,62.0,72.0,86.1,percent,80,higher_is_better,True,6.1
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-06,2026-Q2,IMM,Immunisation completion,Child health,56.0,72.0,77.8,percent,80,higher_is_better,False,-2.2
PHC-001,Gwagwalada PHC,Gwagwalada,2024-07,2024-Q3,IMM,Immunisation completion,Child health,24.0,29.4,81.6,percent,80,higher_is_better,True,1.6
PHC-001,Gwagwalada PHC,Gwagwalada,2024-08,2024-Q3,IMM,Immunisation completion,Child health,22.0,29.4,74.8,percent,80,higher_is_better,False,-5.2
PHC-001,Gwagwalada PHC,Gwagwalada,2024-09,2024-Q3,IMM,Immunisation completion,Child health,24.0,29.4,81.6,percent,80,higher_is_better,True,1.6
PHC-001,Gwagwalada PHC,Gwagwalada,2024-10,2024-Q4,IMM,Immunisation completion,Child health,23.0,29.4,78.2,percent,80,higher_is_better,False,-1.8
PHC-001,Gwagwalada PHC,Gwagwalada,2024-11,2024-Q4,IMM,Immunisation completion,Child health,29.0,29.4,98.6,percent,80,higher_is_better,True,18.6
PHC-001,Gwagwalada PHC,Gwagwalada,2024-12,2024-Q4,IMM,Immunisation completion,Child health,27.0,29.4,91.8,percent,80,higher_is_better,True,11.8
PHC-001,Gwagwalada PHC,Gwagwalada,2025-01,2025-Q1,IMM,Immunisation completion,Child health,24.0,29.4,81.6,percent,80,higher_is_better,True,1.6
PHC-001,Gwagwalada PHC,Gwagwalada,2025-02,2025-Q1,IMM,Immunisation completion,Child health,26.0,29.4,88.4,percent,80,higher_is_better,True,8.4
PHC-001,Gwagwalada PHC,Gwagwalada,2025-03,2025-Q1,IMM,Immunisation completion,Child health,25.0,29.4,85.0,percent,80,higher_is_better,True,5.0
PHC-001,Gwagwalada PHC,Gwagwalada,2025-04,2025-Q2,IMM,Immunisation completion,Child health,29.0,29.4,98.6,percent,80,higher_is_better,True,18.6
PHC-001,Gwagwalada PHC,Gwagwalada,2025-05,2025-Q2,IMM,Immunisation completion,Child health,21.0,29.4,71.4,percent,80,higher_is_better,False,-8.6
PHC-001,Gwagwalada PHC,Gwagwalada,2025-06,2025-Q2,IMM,Immunisation completion,Child health,24.0,29.4,81.6,percent,80,higher_is_better,True,1.6
PHC-001,Gwagwalada PHC,Gwagwalada,2025-07,2025-Q3,IMM,Immunisation completion,Child health,23.0,29.4,78.2,percent,80,higher_is_better,False,-1.8
PHC-001,Gwagwalada PHC,Gwagwalada,2025-08,2025-Q3,IMM,Immunisation completion,Child health,19.0,29.4,64.6,percent,80,higher_is_better,False,-15.4
PHC-001,Gwagwalada PHC,Gwagwalada,2025-09,2025-Q3,IMM,Immunisation completion,Child health,21.0,29.4,71.4,percent,80,higher_is_better,False,-8.6
PHC-001,Gwagwalada PHC,Gwagwalada,2025-10,2025-Q4,IMM,Immunisation completion,Child health,22.0,29.4,74.8,percent,80,higher_is_better,False,-5.2
PHC-001,Gwagwalada PHC,Gwagwalada,2025-11,2025-Q4,IMM,Immunisation completion,Child health,25.0,29.4,85.0,percent,80,higher_is_better,True,5.0
PHC-001,Gwagwalada PHC,Gwagwalada,2025-12,2025-Q4,IMM,Immunisation completion,Child health,22.0,29.4,74.8,percent,80,higher_is_better,False,-5.2
PHC-001,Gwagwalada PHC,Gwagwalada,2026-01,2026-Q1,IMM,Immunisation completion,Child health,26.0,29.4,88.4,percent,80,higher_is_better,True,8.4
PHC-001,Gwagwalada PHC,Gwagwalada,2026-02,2026-Q1,IMM,Immunisation completion,Child health,31.0,29.4,105.4,percent,80,higher_is_better,True,25.4
PHC-001,Gwagwalada PHC,Gwagwalada,2026-03,2026-Q1,IMM,Immunisation completion,Child health,29.0,29.4,98.6,percent,80,higher_is_better,True,18.6
PHC-001,Gwagwalada PHC,Gwagwalada,2026-04,2026-Q2,IMM,Immunisation completion,Child health,25.0,29.4,85.0,percent,80,higher_is_better,True,5.0
PHC-001,Gwagwalada PHC,Gwagwalada,2026-05,2026-Q2,IMM,Immunisation completion,Child health,24.0,29.4,81.6,percent,80,higher_is_better,True,1.6
PHC-001,Gwagwalada PHC,Gwagwalada,2026-06,2026-Q2,IMM,Immunisation completion,Child health,32.0,29.4,108.8,percent,80,higher_is_better,True,28.8
PHC-002,Dobi PHC,Gwagwalada,2024-07,2024-Q3,IMM,Immunisation completion,Child health,7.0,12.6,55.6,percent,80,higher_is_better,False,-24.4
PHC-002,Dobi PHC,Gwagwalada,2024-08,2024-Q3,IMM,Immunisation completion,Child health,6.0,12.6,47.6,percent,80,higher_is_better,False,-32.4
PHC-002,Dobi PHC,Gwagwalada,2024-09,2024-Q3,IMM,Immunisation completion,Child health,7.0,12.6,55.6,percent,80,higher_is_better,False,-24.4
PHC-002,Dobi PHC,Gwagwalada,2024-10,2024-Q4,IMM,Immunisation completion,Child health,8.0,12.6,63.5,percent,80,higher_is_better,False,-16.5
PHC-002,Dobi PHC,Gwagwalada,2024-11,2024-Q4,IMM,Immunisation completion,Child health,8.0,12.6,63.5,percent,80,higher_is_better,False,-16.5
PHC-002,Dobi PHC,Gwagwalada,2024-12,2024-Q4,IMM,Immunisation completion,Child health,9.0,12.6,71.4,percent,80,higher_is_better,False,-8.6
PHC-002,Dobi PHC,Gwagwalada,2025-01,2025-Q1,IMM,Immunisation completion,Child health,8.0,12.6,63.5,percent,80,higher_is_better,False,-16.5
PHC-002,Dobi PHC,Gwagwalada,2025-02,2025-Q1,IMM,Immunisation completion,Child health,8.0,12.6,63.5,percent,80,higher_is_better,False,-16.5
PHC-002,Dobi PHC,Gwagwalada,2025-03,2025-Q1,IMM,Immunisation completion,Child health,7.0,12.6,55.6,percent,80,higher_is_better,False,-24.4
PHC-002,Dobi PHC,Gwagwalada,2025-04,2025-Q2,IMM,Immunisation completion,Child health,6.0,12.6,47.6,percent,80,higher_is_better,False,-32.4
PHC-002,Dobi PHC,Gwagwalada,2025-05,2025-Q2,IMM,Immunisation completion,Child health,6.0,12.6,47.6,percent,80,higher_is_better,False,-32.4
PHC-002,Dobi PHC,Gwagwalada,2025-06,2025-Q2,IMM,Immunisation completion,Child health,7.0,12.6,55.6,percent,80,higher_is_better,False,-24.4
PHC-002,Dobi PHC,Gwagwalada,2025-07,2025-Q3,IMM,Immunisation completion,Child health,6.0,12.6,47.6,percent,80,higher_is_better,False,-32.4
PHC-002,Dobi PHC,Gwagwalada,2025-08,2025-Q3,IMM,Immunisation completion,Child health,7.0,12.6,55.6,percent,80,higher_is_better,False,-24.4
PHC-002,Dobi PHC,Gwagwalada,2025-09,2025-Q3,IMM,Immunisation completion,Child health,7.0,12.6,55.6,percent,80,higher_is_better,False,-24.4
PHC-002,Dobi PHC,Gwagwalada,2025-10,2025-Q4,IMM,Immunisation completion,Child health,6.0,12.6,47.6,percent,80,higher_is_better,False,-32.4
PHC-002,Dobi PHC,Gwagwalada,2025-11,2025-Q4,IMM,Immunisation completion,Child health,8.0,12.6,63.5,percent,80,higher_is_better,False,-16.5
PHC-002,Dobi PHC,Gwagwalada,2025-12,2025-Q4,IMM,Immunisation completion,Child health,8.0,12.6,63.5,percent,80,higher_is_better,False,-16.5
PHC-002,Dobi PHC,Gwagwalada,2026-01,2026-Q1,IMM,Immunisation completion,Child health,8.0,12.6,63.5,percent,80,higher_is_better,False,-16.5
PHC-002,Dobi PHC,Gwagwalada,2026-02,2026-Q1,IMM,Immunisation completion,Child health,8.0,12.6,63.5,percent,80,higher_is_better,False,-16.5
PHC-002,Dobi PHC,Gwagwalada,2026-03,2026-Q1,IMM,Immunisation completion,Child health,7.0,12.6,55.6,percent,80,higher_is_better,False,-24.4
PHC-002,Dobi PHC,Gwagwalada,2026-04,2026-Q2,IMM,Immunisation completion,Child health,8.0,12.6,63.5,percent,80,higher_is_better,False,-16.5
PHC-002,Dobi PHC,Gwagwalada,2026-05,2026-Q2,IMM,Immunisation completion,Child health,6.0,12.6,47.6,percent,80,higher_is_better,False,-32.4
PHC-002,Dobi PHC,Gwagwalada,2026-06,2026-Q2,IMM,Immunisation completion,Child health,6.0,12.6,47.6,percent,80,higher_is_better,False,-32.4
PHC-003,Zuba PHC,Gwagwalada,2024-07,2024-Q3,IMM,Immunisation completion,Child health,16.0,19.5,82.1,percent,80,higher_is_better,True,2.1
PHC-003,Zuba PHC,Gwagwalada,2024-08,2024-Q3,IMM,Immunisation completion,Child health,13.0,19.5,66.7,percent,80,higher_is_better,False,-13.3
PHC-003,Zuba PHC,Gwagwalada,2024-09,2024-Q3,IMM,Immunisation completion,Child health,14.0,19.5,71.8,percent,80,higher_is_better,False,-8.2
PHC-003,Zuba PHC,Gwagwalada,2024-10,2024-Q4,IMM,Immunisation completion,Child health,15.0,19.5,76.9,percent,80,higher_is_better,False,-3.1
PHC-003,Zuba PHC,Gwagwalada,2024-11,2024-Q4,IMM,Immunisation completion,Child health,16.0,19.5,82.1,percent,80,higher_is_better,True,2.1
PHC-003,Zuba PHC,Gwagwalada,2024-12,2024-Q4,IMM,Immunisation completion,Child health,19.0,19.5,97.4,percent,80,higher_is_better,True,17.4
PHC-003,Zuba PHC,Gwagwalada,2025-01,2025-Q1,IMM,Immunisation completion,Child health,16.0,19.5,82.1,percent,80,higher_is_better,True,2.1
PHC-003,Zuba PHC,Gwagwalada,2025-02,2025-Q1,IMM,Immunisation completion,Child health,17.0,19.5,87.2,percent,80,higher_is_better,True,7.2
PHC-003,Zuba PHC,Gwagwalada,2025-03,2025-Q1,IMM,Immunisation completion,Child health,19.0,19.5,97.4,percent,80,higher_is_better,True,17.4
PHC-003,Zuba PHC,Gwagwalada,2025-04,2025-Q2,IMM,Immunisation completion,Child health,17.0,19.5,87.2,percent,80,higher_is_better,True,7.2
PHC-003,Zuba PHC,Gwagwalada,2025-05,2025-Q2,IMM,Immunisation completion,Child health,17.0,19.5,87.2,percent,80,higher_is_better,True,7.2
PHC-003,Zuba PHC,Gwagwalada,2025-06,2025-Q2,IMM,Immunisation completion,Child health,14.0,19.5,71.8,percent,80,higher_is_better,False,-8.2
PHC-003,Zuba PHC,Gwagwalada,2025-07,2025-Q3,IMM,Immunisation completion,Child health,16.0,19.5,82.1,percent,80,higher_is_better,True,2.1
PHC-003,Zuba PHC,Gwagwalada,2025-08,2025-Q3,IMM,Immunisation completion,Child health,17.0,19.5,87.2,percent,80,higher_is_better,True,7.2
PHC-003,Zuba PHC,Gwagwalada,2025-09,2025-Q3,IMM,Immunisation completion,Child health,16.0,19.5,82.1,percent,80,higher_is_better,True,2.1
PHC-003,Zuba PHC,Gwagwalada,2025-10,2025-Q4,IMM,Immunisation completion,Child health,15.0,19.5,76.9,percent,80,higher_is_better,False,-3.1
PHC-003,Zuba PHC,Gwagwalada,2025-11,2025-Q4,IMM,Immunisation completion,Child health,17.0,19.5,87.2,percent,80,higher_is_better,True,7.2
PHC-003,Zuba PHC,Gwagwalada,2025-12,2025-Q4,IMM,Immunisation completion,Child health,19.0,19.5,97.4,percent,80,higher_is_better,True,17.4
PHC-003,Zuba PHC,Gwagwalada,2026-01,2026-Q1,IMM,Immunisation completion,Child health,18.0,19.5,92.3,percent,80,higher_is_better,True,12.3
PHC-003,Zuba PHC,Gwagwalada,2026-02,2026-Q1,IMM,Immunisation completion,Child health,18.0,19.5,92.3,percent,80,higher_is_better,True,12.3
PHC-003,Zuba PHC,Gwagwalada,2026-03,2026-Q1,IMM,Immunisation completion,Child health,17.0,19.5,87.2,percent,80,higher_is_better,True,7.2
PHC-003,Zuba PHC,Gwagwalada,2026-04,2026-Q2,IMM,Immunisation completion,Child health,21.0,19.5,107.7,percent,80,higher_is_better,True,27.7
PHC-003,Zuba PHC,Gwagwalada,2026-05,2026-Q2,IMM,Immunisation completion,Child health,13.0,19.5,66.7,percent,80,higher_is_better,False,-13.3
PHC-003,Zuba PHC,Gwagwalada,2026-06,2026-Q2,IMM,Immunisation completion,Child health,15.0,19.5,76.9,percent,80,higher_is_better,False,-3.1
PHC-005,Kuje PHC,Kuje,2024-07,2024-Q3,IMM,Immunisation completion,Child health,9.0,15.3,58.8,percent,80,higher_is_better,False,-21.2
PHC-005,Kuje PHC,Kuje,2024-08,2024-Q3,IMM,Immunisation completion,Child health,7.0,15.3,45.8,percent,80,higher_is_better,False,-34.2
PHC-005,Kuje PHC,Kuje,2024-09,2024-Q3,IMM,Immunisation completion,Child health,9.0,15.3,58.8,percent,80,higher_is_better,False,-21.2
PHC-005,Kuje PHC,Kuje,2024-10,2024-Q4,IMM,Immunisation completion,Child health,10.0,15.3,65.4,percent,80,higher_is_better,False,-14.6
PHC-005,Kuje PHC,Kuje,2024-11,2024-Q4,IMM,Immunisation completion,Child health,8.0,15.3,52.3,percent,80,higher_is_better,False,-27.7
PHC-005,Kuje PHC,Kuje,2024-12,2024-Q4,IMM,Immunisation completion,Child health,11.0,15.3,71.9,percent,80,higher_is_better,False,-8.1
PHC-005,Kuje PHC,Kuje,2025-01,2025-Q1,IMM,Immunisation completion,Child health,11.0,15.3,71.9,percent,80,higher_is_better,False,-8.1
PHC-005,Kuje PHC,Kuje,2025-02,2025-Q1,IMM,Immunisation completion,Child health,10.0,15.3,65.4,percent,80,higher_is_better,False,-14.6
PHC-005,Kuje PHC,Kuje,2025-03,2025-Q1,IMM,Immunisation completion,Child health,9.0,15.3,58.8,percent,80,higher_is_better,False,-21.2
PHC-005,Kuje PHC,Kuje,2025-04,2025-Q2,IMM,Immunisation completion,Child health,9.0,15.3,58.8,percent,80,higher_is_better,False,-21.2
PHC-005,Kuje PHC,Kuje,2025-05,2025-Q2,IMM,Immunisation completion,Child health,12.0,15.3,78.4,percent,80,higher_is_better,False,-1.6
PHC-005,Kuje PHC,Kuje,2025-06,2025-Q2,IMM,Immunisation completion,Child health,10.0,15.3,65.4,percent,80,higher_is_better,False,-14.6
PHC-005,Kuje PHC,Kuje,2025-07,2025-Q3,IMM,Immunisation completion,Child health,9.0,15.3,58.8,percent,80,higher_is_better,False,-21.2
PHC-005,Kuje PHC,Kuje,2025-08,2025-Q3,IMM,Immunisation completion,Child health,,15.3,,percent,80,higher_is_better,,
PHC-005,Kuje PHC,Kuje,2025-09,2025-Q3,IMM,Immunisation completion,Child health,8.0,15.3,52.3,percent,80,higher_is_better,False,-27.7
PHC-005,Kuje PHC,Kuje,2025-10,2025-Q4,IMM,Immunisation completion,Child health,9.0,15.3,58.8,percent,80,higher_is_better,False,-21.2
PHC-005,Kuje PHC,Kuje,2025-11,2025-Q4,IMM,Immunisation completion,Child health,11.0,15.3,71.9,percent,80,higher_is_better,False,-8.1
PHC-005,Kuje PHC,Kuje,2025-12,2025-Q4,IMM,Immunisation completion,Child health,10.0,15.3,65.4,percent,80,higher_is_better,False,-14.6
PHC-005,Kuje PHC,Kuje,2026-01,2026-Q1,IMM,Immunisation completion,Child health,9.0,15.3,58.8,percent,80,higher_is_better,False,-21.2
PHC-005,Kuje PHC,Kuje,2026-02,2026-Q1,IMM,Immunisation completion,Child health,10.0,15.3,65.4,percent,80,higher_is_better,False,-14.6
PHC-005,Kuje PHC,Kuje,2026-03,2026-Q1,IMM,Immunisation completion,Child health,10.0,15.3,65.4,percent,80,higher_is_better,False,-14.6
PHC-005,Kuje PHC,Kuje,2026-04,2026-Q2,IMM,Immunisation completion,Child health,8.0,15.3,52.3,percent,80,higher_is_better,False,-27.7
PHC-005,Kuje PHC,Kuje,2026-05,2026-Q2,IMM,Immunisation completion,Child health,11.0,15.3,71.9,percent,80,higher_is_better,False,-8.1
PHC-005,Kuje PHC,Kuje,2026-06,2026-Q2,IMM,Immunisation completion,Child health,9.0,15.3,58.8,percent,80,higher_is_better,False,-21.2
PHC-006,Gaube PHC,Kuje,2024-07,2024-Q3,IMM,Immunisation completion,Child health,6.0,9.3,64.5,percent,80,higher_is_better,False,-15.5
PHC-006,Gaube PHC,Kuje,2024-08,2024-Q3,IMM,Immunisation completion,Child health,6.0,9.3,64.5,percent,80,higher_is_better,False,-15.5
PHC-006,Gaube PHC,Kuje,2024-09,2024-Q3,IMM,Immunisation completion,Child health,4.0,9.3,43.0,percent,80,higher_is_better,False,-37.0
PHC-006,Gaube PHC,Kuje,2024-10,2024-Q4,IMM,Immunisation completion,Child health,5.0,9.3,53.8,percent,80,higher_is_better,False,-26.2
PHC-006,Gaube PHC,Kuje,2024-11,2024-Q4,IMM,Immunisation completion,Child health,6.0,9.3,64.5,percent,80,higher_is_better,False,-15.5
PHC-006,Gaube PHC,Kuje,2024-12,2024-Q4,IMM,Immunisation completion,Child health,6.0,9.3,64.5,percent,80,higher_is_better,False,-15.5
PHC-006,Gaube PHC,Kuje,2025-01,2025-Q1,IMM,Immunisation completion,Child health,5.0,9.3,53.8,percent,80,higher_is_better,False,-26.2
PHC-006,Gaube PHC,Kuje,2025-02,2025-Q1,IMM,Immunisation completion,Child health,6.0,9.3,64.5,percent,80,higher_is_better,False,-15.5
PHC-006,Gaube PHC,Kuje,2025-03,2025-Q1,IMM,Immunisation completion,Child health,5.0,9.3,53.8,percent,80,higher_is_better,False,-26.2
PHC-006,Gaube PHC,Kuje,2025-04,2025-Q2,IMM,Immunisation completion,Child health,6.0,9.3,64.5,percent,80,higher_is_better,False,-15.5
PHC-006,Gaube PHC,Kuje,2025-05,2025-Q2,IMM,Immunisation completion,Child health,5.0,9.3,53.8,percent,80,higher_is_better,False,-26.2
PHC-006,Gaube PHC,Kuje,2025-06,2025-Q2,IMM,Immunisation completion,Child health,5.0,9.3,53.8,percent,80,higher_is_better,False,-26.2
PHC-006,Gaube PHC,Kuje,2025-07,2025-Q3,IMM,Immunisation completion,Child health,5.0,9.3,53.8,percent,80,higher_is_better,False,-26.2
PHC-006,Gaube PHC,Kuje,2025-08,2025-Q3,IMM,Immunisation completion,Child health,5.0,9.3,53.8,percent,80,higher_is_better,False,-26.2
PHC-006,Gaube PHC,Kuje,2025-09,2025-Q3,IMM,Immunisation completion,Child health,6.0,9.3,64.5,percent,80,higher_is_better,False,-15.5
PHC-006,Gaube PHC,Kuje,2025-10,2025-Q4,IMM,Immunisation completion,Child health,6.0,9.3,64.5,percent,80,higher_is_better,False,-15.5
PHC-006,Gaube PHC,Kuje,2025-11,2025-Q4,IMM,Immunisation completion,Child health,6.0,9.3,64.5,percent,80,higher_is_better,False,-15.5
PHC-006,Gaube PHC,Kuje,2025-12,2025-Q4,IMM,Immunisation completion,Child health,5.0,9.3,53.8,percent,80,higher_is_better,False,-26.2
PHC-006,Gaube PHC,Kuje,2026-01,2026-Q1,IMM,Immunisation completion,Child health,6.0,9.3,64.5,percent,80,higher_is_better,False,-15.5
PHC-006,Gaube PHC,Kuje,2026-02,2026-Q1,IMM,Immunisation completion,Child health,6.0,9.3,64.5,percent,80,higher_is_better,False,-15.5
PHC-006,Gaube PHC,Kuje,2026-03,2026-Q1,IMM,Immunisation completion,Child health,6.0,9.3,64.5,percent,80,higher_is_better,False,-15.5
PHC-006,Gaube PHC,Kuje,2026-04,2026-Q2,IMM,Immunisation completion,Child health,5.0,9.3,53.8,percent,80,higher_is_better,False,-26.2
PHC-006,Gaube PHC,Kuje,2026-05,2026-Q2,IMM,Immunisation completion,Child health,5.0,9.3,53.8,percent,80,higher_is_better,False,-26.2
PHC-006,Gaube PHC,Kuje,2026-06,2026-Q2,IMM,Immunisation completion,Child health,4.0,9.3,43.0,percent,80,higher_is_better,False,-37.0
PHC-008,Rubochi PHC,Kuje,2024-07,2024-Q3,IMM,Immunisation completion,Child health,7.0,8.7,80.5,percent,80,higher_is_better,True,0.5
PHC-008,Rubochi PHC,Kuje,2024-08,2024-Q3,IMM,Immunisation completion,Child health,6.0,8.7,69.0,percent,80,higher_is_better,False,-11.0
PHC-008,Rubochi PHC,Kuje,2024-09,2024-Q3,IMM,Immunisation completion,Child health,6.0,8.7,69.0,percent,80,higher_is_better,False,-11.0
